sample_id,roast_level,origin,batch_id,run_id,MQ135_slope,MQ135_std,MQ8_max,MQ8_mean,MQ8_min,MQ8_range,MQ8_slope,MQ8_std,MQ9_slope,MQ9_std,TGS2602_delta,TGS2602_max,TGS2602_mean,TGS2602_min,TGS2602_range,TGS2602_slope,TGS2602_std,TGS2611_delta,TGS2611_max,TGS2611_range,TGS2611_slope,TGS2611_std,TGS2620_max,TGS2620_mean,TGS2620_min,TGS2620_range,TGS2620_slope,TGS2620_std,TGS813_max,TGS813_mean,TGS813_range,TGS813_slope,TGS813_std,TGS816_max,TGS816_mean,TGS816_min,TGS816_range,TGS816_slope,TGS816_std,TGS822_max,TGS822_mean,TGS822_min,TGS822_range,TGS822_slope,TGS822_std,is_outlier_run,n_outlier_feats
L-MER,light,Arabika Merapi,B02,1,-0.0338940502278876,2.5471104354646923,19580.0,19189.51111111111,18925.0,655.0,-1.4480920193010072,121.42383818346984,-0.0237126660287868,2.034036878010058,196.0,11990.0,11584.805555555557,11416.0,574.0,-1.2485436793316664,107.25863365763637,131.0,9284.0,131.0,0.6681625976110372,34.98441792007842,13472.0,13202.072222222225,12997.0,475.0,-1.0153780466475302,92.42608585777852,18794.0,18341.98888888889,699.0,-1.9960410300729448,150.96001871407935,18132.0,17851.411111111112,17706.0,426.0,-1.3696369229502967,96.7966704312693,18556.0,17280.93888888889,16152.0,2404.0,-4.661253948167124,434.4074390019248,True,6
L-MER,light,Arabika Merapi,B02,2,-0.0276150498472175,2.248187075679014,19247.0,19095.716666666667,18853.0,394.0,-0.1220191981233988,69.14766605367377,-0.0151486156980153,1.6358036273154624,141.0,11826.0,11562.655555555555,11410.0,416.0,-0.6610841898412502,74.31634948896246,39.0,9357.0,39.0,0.1868771669907507,9.883170743007724,13377.0,13224.0,13009.0,368.0,-0.1818019074662798,63.02362774096144,18384.0,18255.70555555556,424.0,0.2094869183205243,79.62872626870073,17926.0,17789.327777777777,17608.0,318.0,-0.2803635914688724,55.30442217718738,17628.0,16997.494444444445,15972.0,1656.0,-0.6144953033529837,297.281021182913,True,6
L-MER,light,Arabika Merapi,B02,3,0.0003796413469551,1.3061830709259068,19222.0,19163.283333333333,18852.0,370.0,0.4311768881755609,77.48427665334187,0.0022901941417944,1.372108437495306,-110.0,11769.0,11563.883333333331,11381.0,388.0,-1.929739601016492,113.943594543222,-26.0,9397.0,36.0,-0.1669465106947745,9.862334533876885,13402.0,13287.538888888888,13123.0,279.0,-1.2556076833647127,96.62745159111448,18455.0,18362.911111111112,405.0,0.0446042573330452,91.59507005889418,17911.0,17823.533333333333,17654.0,257.0,-0.8287889543915963,75.59576412122986,17396.0,17246.43888888889,15908.0,1488.0,2.5823502783007704,324.4099958487404,True,5
L-MER,light,Arabika Merapi,B02,4,-0.0102801526796094,1.5823749917529473,19060.0,19011.62222222222,18814.0,246.0,-0.0300667716081771,43.891200624280536,0.0009043488996573,1.3826426895449897,-65.0,11416.0,11197.0,11087.0,329.0,-1.320894677819274,78.55333028156109,-107.0,9348.0,107.0,-0.6314361554368961,32.93068308231938,13075.0,12931.244444444445,12838.0,237.0,-0.9391791927734394,62.0577872903698,18154.0,18086.12222222222,245.0,-0.2334187269154397,48.65436823253146,17626.0,17506.044444444444,17422.0,204.0,-0.8794839346893422,56.05462441836576,17147.0,16998.8,16027.0,1120.0,0.7185015998436167,204.0690101261207,False,0
L-MER,light,Arabika Merapi,B02,5,-0.0020309268804592,1.0077908801435735,18944.0,18828.25,18742.0,202.0,-0.5183853411113512,39.02582943549684,0.0013498359002849,1.1041932377956063,-112.0,11153.0,10932.266666666666,10817.0,336.0,-1.4560305359218904,81.61564095908341,-126.0,9205.0,126.0,-0.7335751103429118,38.26419114553902,12834.0,12656.572222222225,12542.0,292.0,-1.3603125610872755,77.02890921835345,17960.0,17817.088888888888,242.0,-1.0207989958537815,62.85962803538818,17395.0,17248.433333333334,17149.0,246.0,-1.1395084210418016,63.95329126547867,16909.0,16526.12777777778,16019.0,890.0,-0.5768130703622539,128.6968648529058,False,0
L-MER,light,Arabika Merapi,B02,6,0.0008559934977416,1.032975849739601,18750.0,18703.73888888889,18582.0,168.0,0.6539944648497381,56.194232580353386,-0.0049651738222373,1.3143905791893449,-18.0,10952.0,10726.427777777775,10658.0,294.0,-0.5686194018333898,66.93163614332052,-125.0,9040.0,125.0,-0.7191713736020658,37.59606400347905,12606.0,12444.011111111113,12352.0,254.0,-0.1319670360196302,61.18777663824466,17679.0,17610.088888888888,217.0,0.676290420486229,67.10862443545442,17150.0,17037.916666666668,16962.0,188.0,-0.1048766937251149,48.17251064790899,16540.0,16369.761111111113,15832.0,708.0,3.493950430568844,258.56821850117285,False,0
L-MER,light,Arabika Merapi,B02,7,0.0019218700165642,0.9977628607324404,18838.0,18797.244444444445,18562.0,276.0,0.065810673168925,51.82713232411214,-0.0014095085239256,1.412456774660923,-27.0,10846.0,10620.255555555555,10510.0,336.0,-1.2824346430445384,83.04297347653028,-148.0,8880.0,148.0,-0.8627272446680453,44.97961846181919,12560.0,12385.933333333332,12235.0,325.0,-1.035731555500684,77.01611236777542,17764.0,17689.983333333334,327.0,-0.0862773542393283,63.702825683010325,17111.0,16984.95,16858.0,253.0,-0.9005679187629247,64.0493241321695,16986.0,16860.183333333334,15931.0,1055.0,0.8651388417337985,201.74452773067665,False,0
L-MER,light,Arabika Merapi,B02,8,0.0076597014311141,1.5660405262499535,18811.0,18781.81111111111,18515.0,296.0,0.4825107770815972,54.76591005165958,0.0063355864892949,1.462377340508776,50.0,10763.0,10507.711111111112,10374.0,389.0,-1.1534491805302631,83.12677864784291,-128.0,8693.0,130.0,-0.786009856271284,41.07077961942635,12445.0,12277.58888888889,12071.0,374.0,-0.7812689692068685,67.37967043244832,17683.0,17651.205555555556,330.0,0.3299535993909276,60.41252018134735,16963.0,16872.055555555555,16685.0,278.0,-0.5261170612261694,49.39937825838836,17031.0,16915.32222222222,15916.0,1115.0,1.9824397872362307,227.98247152937677,False,0
L-MER,light,Arabika Merapi,B02,9,-0.0062049240202886,1.909912396715748,18702.0,18584.227777777774,18515.0,187.0,-0.5794942230727286,40.592240026160205,-0.0031533895079066,1.5150291977036203,-10.0,10603.0,10310.844444444445,10225.0,378.0,-1.1645462308507464,88.29494897023338,-96.0,8531.0,96.0,-0.6020453306172,31.441528402031317,12293.0,12032.794444444444,11940.0,353.0,-1.261671656532609,88.0334939574072,17586.0,17393.316666666666,279.0,-1.1461269380742205,74.07051411629674,16838.0,16639.61111111111,16557.0,281.0,-1.127744683477885,71.5963537107884,16619.0,16369.455555555556,15960.0,659.0,-0.8106752266016439,114.53224386680154,False,0
L-MER,light,Arabika Merapi,B02,10,0.0032850808152514,1.159247492386053,18634.0,18593.65555555556,18368.0,266.0,0.91651388417338,75.40225995918296,0.0063767400228402,0.9687225296960208,205.0,10382.0,10248.605555555556,10100.0,282.0,0.2038118460446309,62.52521254342322,-84.0,8396.0,84.0,-0.5235562826013148,27.4680170655726,12063.0,11968.172222222222,11758.0,305.0,0.6293414405794417,74.30450940514424,17455.0,17357.216666666667,383.0,1.4213041554780497,100.89184845069931,16622.0,16566.544444444444,16384.0,238.0,0.5178863545171146,60.30076592546742,16784.0,16598.294444444444,15793.0,991.0,2.8249174357233247,273.993346924533,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,1,-0.0240346924287786,2.4267992167126478,17117.0,16921.033333333333,14911.0,2206.0,2.1209522927662383,390.5559409569387,-0.0261540994063602,2.1388415272836423,139.0,10332.0,9824.722222222224,9515.0,817.0,-2.5838636994968978,182.81944738293805,-51.0,8285.0,61.0,-0.3606212125888658,19.08172091941476,10886.0,10430.761111111113,9655.0,1231.0,-1.8371338621562392,208.88141469881845,16898.0,16532.727777777778,1945.0,0.4538895233391984,339.73515532013647,15922.0,15602.444444444443,14467.0,1455.0,-0.7340864429972117,239.55378030019529,16829.0,16183.227777777778,10913.0,5916.0,3.061747790569667,946.2465151219892,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,2,0.0061905202835478,1.873887006723319,16602.0,16451.838888888888,15180.0,1422.0,1.4965163533853925,266.7911568703757,0.0021574739961109,1.5472989621312008,226.0,9805.0,9550.877777777778,9240.0,565.0,-1.0922662222085042,104.88864302857066,-87.0,8223.0,87.0,-0.5303023755877239,27.686674688507875,10255.0,10014.522222222222,9436.0,819.0,-0.6964042100064816,143.3541325691139,16232.0,15995.505555555555,1286.0,0.5245295636696605,245.4042497167057,15298.0,15119.455555555556,14315.0,983.0,-0.0230233443419035,173.83888778840847,15942.0,15396.472222222224,11471.0,4471.0,3.4835344712285363,786.7594979432868,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,3,-0.003663693323868,2.511865078000945,16492.0,16344.877777777778,14936.0,1556.0,3.649410990051133,374.4021328001664,-0.0204214121835036,2.051562212281855,413.0,9839.0,9515.711111111112,9125.0,714.0,-0.2583289607703941,133.03057526022278,-47.0,8125.0,52.0,-0.3598660452483101,19.71104972008492,10211.0,9933.527777777776,9245.0,966.0,0.642234842639176,188.4602541134576,16066.0,15838.83888888889,1473.0,2.822855643692707,345.9013513242187,15176.0,15009.761111111113,14067.0,1109.0,1.6895943290430775,241.6477967974932,15780.0,15256.655555555555,11301.0,4479.0,7.5217074601067955,1027.04894990438,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,4,-0.0094550243320267,2.1678767570523574,16255.0,16061.472222222224,14962.0,1293.0,2.6155611798718064,322.5479468157163,-0.0201281932569935,2.134200242854073,388.0,9903.0,9671.016666666666,9311.0,592.0,0.3079446896509152,113.53100996407848,59.0,8151.0,59.0,0.2756340216261818,14.662649695378578,10226.0,10021.238888888887,9425.0,801.0,1.0716246386205337,178.3913958107767,15953.0,15720.227777777778,1273.0,2.588815498420733,321.1343169195937,15144.0,14999.25,14210.0,934.0,1.8418870952807185,228.22621520601567,15308.0,14536.15,11153.0,4155.0,6.314920213586841,995.0922669945749,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,5,-0.0190417399713982,2.252221470422294,15993.0,15696.488888888887,14905.0,1088.0,-0.5957262055413233,181.2099769377373,-0.0182659958640698,1.8799804534292968,71.0,9974.0,9715.594444444445,9493.0,481.0,-1.416608537300534,102.2006842307405,74.0,8263.0,74.0,0.4015782380114612,21.40366374828811,10279.0,9993.083333333334,9589.0,690.0,-1.377438604072142,129.7245416407806,15810.0,15486.127777777778,1087.0,-0.8156023334053519,198.21761729243445,15137.0,14896.433333333332,14354.0,783.0,-0.984590059363972,136.91717922335548,14820.0,13817.244444444445,10961.0,3859.0,-0.4315647602292253,595.4214846496313,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,6,0.0112647509696801,2.197700677561989,16453.0,16206.033333333333,14626.0,1827.0,5.4718108583598255,433.8374550798577,-0.0081411977735938,1.40976245076884,127.0,9752.0,9647.055555555557,9333.0,419.0,-0.5791948311161866,85.9773077910497,-42.0,8270.0,46.0,-0.2736205849974793,14.477289091585508,10122.0,10012.988888888887,9367.0,755.0,0.7206580450013887,154.6620026748142,15984.0,15781.766666666666,1600.0,4.381314238093768,385.2917359452568,15193.0,15047.605555555556,14116.0,1077.0,2.170360196302354,237.87052243568075,15606.0,15148.016666666666,10880.0,4726.0,8.883775219399777,981.837397789636,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,7,-0.0025782688766114,1.7496652158266215,15968.0,15649.733333333334,14814.0,1154.0,-0.6158050145580626,221.40010547402775,-7.71628753973888e-05,1.0437214370880383,450.0,9647.0,9389.183333333332,9189.0,458.0,-0.4911684517011841,96.30621988649963,-50.0,8211.0,61.0,-0.3638970338590697,19.099025652672445,9816.0,9607.75,9229.0,587.0,-0.633635811804891,124.81767149453812,15522.0,15188.544444444444,1107.0,-0.5536878710248259,222.4112734327308,14776.0,14548.794444444444,14020.0,756.0,-0.5232826116032387,146.23692023723606,14978.0,14001.416666666666,11148.0,3830.0,-1.828682984042718,731.485363211171,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,8,0.0301830303404425,2.548907094089872,15985.0,15806.238888888887,14497.0,1488.0,4.196943321295924,314.35992188950974,0.0129479304916818,1.848540283410584,459.0,9874.0,9526.644444444444,9081.0,793.0,-0.3422718808193668,122.69864169123468,-22.0,8163.0,45.0,-0.2080290543946829,12.673334518635142,9989.0,9804.111111111111,9079.0,910.0,0.8674712182474766,153.0327269518243,15595.0,15422.111111111111,1463.0,3.812697922775394,316.5707823079209,14850.0,14749.494444444445,13816.0,1034.0,2.016555037706925,191.48748802342683,14819.0,14482.072222222225,10978.0,3841.0,7.59438357150941,775.1572198110534,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,9,0.0230336327252898,2.4604632852172217,15953.0,15738.477777777778,14667.0,1286.0,4.277113491157135,359.336453277777,0.0067028817761865,1.46020032128279,792.0,10140.0,9725.622222222222,9344.0,796.0,1.3703632828173709,164.058517818421,81.0,8218.0,81.0,0.2460919575707069,15.463454845350372,10408.0,10019.5,9424.0,984.0,2.30434684198072,212.12804449805745,15833.0,15552.716666666667,1322.0,4.368882784448079,363.3304707915186,15234.0,14902.794444444444,14133.0,1101.0,3.23092173626758,253.7651379137017,14807.0,14031.58888888889,10857.0,3950.0,8.582159943208124,1080.5027269251168,False,0
M-RAT,medium,Arabika Ratawali Aceh,B04,10,0.0075917981007644,1.7887416034458972,15897.0,15726.483333333334,14612.0,1285.0,2.3347418130189204,300.76599554838685,2.880747348169182e-05,1.371701223229773,79.0,9935.0,9690.06111111111,9490.0,445.0,-1.11267117297859,103.43206357457464,7.0,8259.0,15.0,0.0368468162597611,3.8308590508735554,10249.0,10009.694444444443,9588.0,661.0,-0.6443912877969483,145.61282930548683,15804.0,15556.983333333334,1202.0,1.3020659073839729,278.1068978792952,15081.0,14904.466666666667,14275.0,806.0,0.303972344825458,179.8857924462695,14885.0,14144.638888888889,10750.0,4135.0,5.214482957292922,901.0184539426076,False,0
M-TEM,medium,Arabika Temanggung,B01,1,0.0025762111999341,2.6697142734150363,17683.0,16702.994444444445,14468.0,3215.0,1.597651162072904,637.5880747328866,0.001573093819768,1.3931084258886,494.0,10458.0,9618.611111111111,9087.0,1371.0,-1.513081679475704,257.3724425371323,-46.0,8122.0,53.0,-0.3330113069333415,18.179820293990467,11354.0,10530.894444444444,9601.0,1753.0,-0.8704702820045883,330.16511016302644,17263.0,16336.027777777776,2669.0,0.6289010977705075,533.4881256688577,15540.0,14781.144444444444,13428.0,2112.0,-0.1734950667201649,406.82898445742745,17353.0,15126.9,10297.0,7056.0,1.2866261304361275,1383.623391052694,False,0
M-TEM,medium,Arabika Temanggung,B01,2,-0.0026060475117544,1.8913619841751912,16853.0,16487.9,15190.0,1663.0,0.0294309495149029,298.7378309155232,-0.0007870613290533,1.0085143426802032,422.0,10083.0,9769.166666666666,9304.0,779.0,-1.0155560356801137,135.62973339576243,37.0,8083.0,37.0,0.1044867639947734,7.52953217328961,10909.0,10656.93888888889,9947.0,962.0,-0.5680905789273331,173.79549286313687,16652.0,16320.483333333334,1407.0,-0.0234873504326266,264.09752462673043,15102.0,14834.055555555557,13898.0,1204.0,-0.1186559255944114,208.05217228749228,15560.0,14467.316666666668,10631.0,4929.0,-0.8911087790775432,857.238195452709,False,0
M-TEM,medium,Arabika Temanggung,B01,3,-0.0046040515653775,1.6961910079480504,16713.0,16328.283333333333,15158.0,1555.0,0.7735557681821454,286.97895266681667,-0.0015946994248793,1.2367736003600198,360.0,10255.0,9839.711111111112,9458.0,797.0,-0.7617457328929905,128.69093758984332,82.0,8191.0,82.0,0.400480467504141,21.014164919171908,11058.0,10701.355555555556,10107.0,951.0,-0.2455343271911684,156.58523023103194,16626.0,16255.388888888889,1306.0,0.4381308065063737,243.7829511064201,15145.0,14853.355555555556,14058.0,1087.0,0.1803574184388411,183.9076651436049,15490.0,14112.961111111112,10476.0,5014.0,1.422349455230096,899.6975988791601,False,0
M-TEM,medium,Arabika Temanggung,B01,4,0.0212383098243772,2.1964010402212053,16166.0,15980.394444444444,15091.0,1075.0,2.612176301737708,193.9709849068235,0.0125909235881765,1.6355000260457138,94.0,9997.0,9753.133333333331,9537.0,460.0,-1.2219327757029537,92.3030834689562,19.0,8244.0,40.0,0.0547918145621778,10.001744106129395,10707.0,10559.144444444444,10171.0,536.0,-0.494223072728582,92.29531920209718,16091.0,15990.355555555556,787.0,1.051976912867681,144.58264429182324,14740.0,14658.072222222225,14111.0,629.0,0.4535129685072586,102.96834847821069,14045.0,13554.511111111113,10369.0,3676.0,7.0919616860602686,628.5125518307605,False,0
M-TEM,medium,Arabika Temanggung,B01,5,0.0199934154346327,2.3920193713417106,16626.0,16201.977777777778,14884.0,1742.0,0.83533648157865,331.07051613553875,0.0186013971624638,1.7233922058603957,270.0,10110.0,9624.66111111111,9283.0,827.0,-1.5117575645338843,155.67550278176813,-48.0,8188.0,50.0,-0.3112915007664845,16.563370773989455,10899.0,10469.0,9881.0,1018.0,-0.8845211271952836,181.25321033566064,16447.0,16025.544444444444,1462.0,0.3488687922466743,281.01228272370776,14997.0,14614.577777777778,13814.0,1183.0,-0.6102410568227415,212.81843588902728,15609.0,14183.488888888887,10392.0,5217.0,1.270802596787966,953.146799346724,False,0
M-TEM,medium,Arabika Temanggung,B01,6,0.0314886261921664,2.9169127323710176,16149.0,15933.08888888889,14916.0,1233.0,1.1698488636480546,246.3140405656245,0.0160303301542228,2.1855217400488023,134.0,9962.0,9483.005555555555,9198.0,764.0,-2.4506713170159573,185.5419209726932,-78.0,8143.0,103.0,-0.5932940317087975,32.21920382275246,10718.0,10300.494444444445,9828.0,890.0,-1.8780631089436917,188.4441294206255,16165.0,15806.533333333333,1170.0,-0.2852310256489399,230.58202772197987,14726.0,14383.522222222222,13752.0,974.0,-1.1815179480848172,191.1675814466236,14319.0,13747.266666666666,10482.0,3837.0,3.674452915213432,757.9466277402342,False,0
M-TEM,medium,Arabika Temanggung,B01,7,0.0373622642674156,3.0808019706113705,15917.0,15731.355555555556,14773.0,1144.0,4.3533113161928885,282.70363940764275,0.0183174377810014,1.7496652158266215,479.0,9561.0,9461.81111111111,9082.0,479.0,1.495978270934288,99.3421821262072,-9.0,8020.0,20.0,-0.1152422399868308,7.081033146080504,10371.0,10225.238888888887,9676.0,695.0,2.587613815241211,162.14082312575758,15850.0,15655.616666666669,1019.0,4.025989485272179,255.14971560693863,14451.0,14263.233333333334,13557.0,894.0,3.53833554533576,216.45516650370172,13876.0,13409.372222222222,10457.0,3419.0,7.831927940162762,681.6947336151349,False,0
M-TEM,medium,Arabika Temanggung,B01,8,0.0284113707213185,2.5166053120642733,15883.0,15720.83888888889,14809.0,1074.0,3.619073633959895,244.66374516849828,0.0040124695206642,1.3732841559780011,327.0,9719.0,9637.444444444443,9356.0,363.0,0.4200582322499665,58.4672206518412,48.0,8070.0,48.0,0.1895840406596911,10.814019454383118,10514.0,10418.461111111112,9970.0,544.0,1.3218010843956087,105.42255299660876,15919.0,15782.327777777778,874.0,2.8201971254256817,198.1633215743532,14579.0,14455.177777777775,13849.0,730.0,2.262028663436114,154.5405211838357,13814.0,13279.633333333331,10260.0,3554.0,7.035616325606759,648.9587181609436,False,0
M-TEM,medium,Arabika Temanggung,B01,9,0.0034620410094961,2.4363976521809967,15960.0,15688.83888888889,14763.0,1197.0,1.070066977375845,229.01572642174423,-0.000433140940564,1.532383723436629,244.0,9971.0,9720.211111111112,9438.0,533.0,-0.6714960338282046,96.34974633526684,65.0,8161.0,65.0,0.3170375628877434,16.84967954612052,10744.0,10498.805555555557,10047.0,697.0,-0.1753438892146877,122.40445354762622,16097.0,15824.638888888889,1027.0,0.7002078253444034,200.82613631370668,14757.0,14537.55,13930.0,827.0,0.2877362470035082,146.6532136838429,14188.0,13124.272222222222,10122.0,4066.0,1.6909030114098167,748.8166294063461,False,0
M-TEM,medium,Arabika Temanggung,B01,10,0.0008673107194666,1.6725315802778409,15434.0,15334.455555555556,14650.0,784.0,1.074463203596819,149.42737337281096,0.0007088696153173,1.673644610367607,54.0,9789.0,9525.955555555556,9388.0,401.0,-1.44621747584802,101.5137287257313,9.0,8197.0,24.0,-0.0382563247836867,5.948005627916023,10479.0,10247.983333333334,9987.0,492.0,-1.0840674094879472,100.90199210705994,15679.0,15500.211111111112,707.0,0.0983384260831094,131.13611798470822,14417.0,14234.31111111111,13867.0,550.0,-0.6149078675267755,99.51122386312105,13050.0,12607.172222222222,10042.0,3008.0,3.4494655184830805,534.0285162866536,False,0
M-TIM,medium,Arabika Timor Leste,B01,1,0.0286058211673199,2.4030293316901843,16027.0,15344.677777777775,14942.0,1085.0,7.012146465425887,433.97992713608926,-0.0052697099704723,1.310843853285769,-41.0,9243.0,9014.288888888888,8909.0,334.0,0.9440270790250728,91.61965884583226,141.0,10807.0,141.0,0.8216045762729303,42.85541171018151,10803.0,10638.016666666666,10510.0,293.0,0.7625513133121393,89.73713785615477,15496.0,15080.377777777778,721.0,3.068921880304948,249.4294977819368,13884.0,13446.644444444444,13155.0,729.0,3.9031657355679705,264.1492430325359,14284.0,12630.95,11706.0,2578.0,15.276682407893242,1012.9727823694124,False,0
M-TIM,medium,Arabika Timor Leste,B01,2,0.0159356770270687,2.006592177388395,16631.0,16356.216666666667,14584.0,2047.0,6.93724600553515,557.6622521115873,-0.0103789211601181,1.7372038150349738,536.0,9589.0,9317.227777777778,8775.0,814.0,0.3933300410506497,142.25446672177543,116.0,11000.0,116.0,0.5902887949216539,31.09173218165669,11133.0,10925.566666666668,10236.0,897.0,1.4127184995421664,183.7005122809692,15963.0,15691.888888888889,1759.0,4.689943105239874,441.8337725405537,14355.0,14150.705555555556,12778.0,1577.0,4.104072142144304,391.2192186791639,15227.0,14385.95,9841.0,5386.0,10.851150755681756,1247.8183521427045,False,0
M-TIM,medium,Arabika Timor Leste,B01,3,-0.074979680442812,4.438265412957353,16634.0,15873.25,15172.0,1462.0,5.835376606273856,325.71874756293425,-0.0922415300883772,5.083791993228665,626.0,9734.0,9401.138888888889,9105.0,629.0,1.4300266469129703,112.35805515145655,132.0,11184.0,132.0,0.6630513287447143,34.68340270705198,11299.0,10909.33888888889,10568.0,731.0,1.874700865253043,126.05023224507704,16116.0,15448.816666666668,1292.0,4.469118388427626,261.4988271334668,14667.0,14005.144444444444,13387.0,1280.0,4.544512690720907,257.78944511685523,14903.0,13158.75,10423.0,4480.0,16.36984371945636,992.3839862961228,False,0
M-TIM,medium,Arabika Timor Leste,B01,4,-0.0164223175612416,2.067303319970192,16760.0,16159.183333333332,15092.0,1668.0,8.677091885552025,469.2257913798957,-0.052312314166075,3.0758061526234792,408.0,9748.0,9585.66111111111,9224.0,524.0,1.4868946572425068,102.25251708469176,71.0,11335.0,71.0,0.3459859872218278,18.452361197631216,11292.0,11087.15,10613.0,679.0,2.6512742162823955,157.84040008642066,16267.0,15793.3,1414.0,6.786596294124304,377.8161726755428,14761.0,14351.677777777775,13517.0,1244.0,5.821689969855036,323.65205911493257,15164.0,13833.255555555555,10461.0,4703.0,19.783357511034293,1169.777805011471,False,0
M-TIM,medium,Arabika Timor Leste,B01,5,-0.0457966809675195,3.0529112196327706,16082.0,15578.244444444445,15105.0,977.0,-1.4533329217979976,252.2196130541533,-0.0342541436464088,2.262039312165627,85.0,9556.0,9347.816666666668,9104.0,452.0,-0.7465816846198956,108.8448475491092,88.0,11444.0,88.0,0.4741339753284566,24.754388785055134,10962.0,10703.244444444445,10426.0,536.0,-0.9093840344866608,143.19337326753055,15723.0,15302.205555555556,921.0,-0.9516620883360596,233.6218999745836,14241.0,13835.15,13399.0,842.0,-0.9310770908567136,206.7265885227022,13873.0,12475.31111111111,10629.0,3244.0,-3.169927055361791,741.0927632049419,False,0
M-TIM,medium,Arabika Timor Leste,B01,6,-0.0267888926612961,2.1962950576223954,15915.0,15709.222222222224,14431.0,1484.0,3.394094467936253,357.9137025846139,-0.0340699815837937,2.207564164561921,214.0,9500.0,9272.5,8939.0,561.0,-1.0379661923721926,115.71157071687068,49.0,11507.0,50.0,0.2408078438634937,13.685883750366788,10774.0,10597.7,10099.0,675.0,-0.489220860726154,147.42231739056496,15554.0,15330.605555555556,1304.0,1.86707100013375,302.1619769331656,13992.0,13802.255555555555,12908.0,1084.0,1.0456289803183223,235.13298560321996,13935.0,13328.572222222225,10112.0,3823.0,4.622353570583454,843.0692267019322,False,0
M-TIM,medium,Arabika Timor Leste,B01,7,-0.0043211210222537,2.361469100549309,16222.0,15958.777777777776,14601.0,1621.0,6.470037141064026,478.71847730059534,-0.0191775466320976,1.8597637729355645,466.0,9401.0,9310.744444444445,8864.0,537.0,1.0234225336172924,115.9901807740745,35.0,11538.0,35.0,0.189095342448841,9.970501183729365,10742.0,10637.094444444445,9990.0,752.0,2.403490848482978,194.58558448568013,15748.0,15527.45,1414.0,5.422972931263311,406.9361098330222,14097.0,13918.761111111113,12894.0,1203.0,4.421983188781546,330.41376403298585,14429.0,13786.744444444445,10420.0,4009.0,10.415772091731226,1095.8655471612367,False,0
M-TIM,medium,Arabika Timor Leste,B01,8,0.0170344763727275,2.140002088444655,15940.0,15495.25,15047.0,893.0,4.701570007304752,288.00059890921585,-0.0168184203216148,1.5221415701742036,424.0,9670.0,9496.56111111111,9175.0,495.0,2.0652252641542432,125.72943211244213,46.0,11575.0,47.0,0.2335545335761391,12.44301224355896,10991.0,10752.205555555556,10351.0,640.0,3.1287025319711512,177.1427381792259,15789.0,15435.266666666666,884.0,4.805078346039487,275.68133170028887,14270.0,13920.694444444443,13410.0,860.0,4.5975400475323305,260.5350767669233,13781.0,12500.05,10770.0,3011.0,12.602132781875984,846.6018915931869,False,0
M-TIM,medium,Arabika Timor Leste,B01,9,0.0237815981974752,2.002318643558363,16106.0,15275.833333333334,14653.0,1453.0,6.166630657324812,344.6531816804512,-0.0142380937683261,1.3473541214141218,490.0,9789.0,9566.922222222222,9287.0,502.0,1.7127503935306645,117.86491915840988,56.0,11608.0,57.0,0.2872856158111875,17.5888724980935,11139.0,10796.366666666669,10431.0,708.0,2.690198257147854,161.11770568065722,16085.0,15422.927777777775,1251.0,5.2730526662345545,295.6048440149281,14545.0,13961.43888888889,13431.0,1114.0,4.686586005740917,262.53708785912863,14193.0,12254.211111111112,10256.0,3937.0,16.11000133748984,924.9082575001992,False,0
M-TIM,medium,Arabika Timor Leste,B01,10,-0.0023591263104828,2.1012470064223194,16022.0,15717.472222222224,14782.0,1240.0,4.483849295760157,291.56590198742043,-0.0219132277745197,1.9256428948949016,262.0,9823.0,9632.05,9374.0,449.0,-0.1850808152514994,76.46303192652412,28.0,11600.0,43.0,0.1410979762749879,12.193366280641271,10996.0,10916.638888888889,10524.0,472.0,0.6481506630863092,99.30758964896404,15984.0,15761.027777777776,955.0,2.733206786217681,213.10884334619385,14387.0,14245.95,13625.0,762.0,2.033956809366544,165.42419739505732,13783.0,13195.327777777778,10407.0,3376.0,9.44589544944803,768.1990171500751,False,0
M-TIM,medium,Arabika Timor Leste,B02,1,-0.0029846600203709,1.5950244642603686,17723.0,17429.411111111112,16803.0,920.0,-0.1549718612714383,167.1119381607835,-0.0053201230490653,1.6523688392370028,244.0,9539.0,9220.788888888888,8967.0,572.0,-0.9421895737522764,123.62251014891386,-78.0,7655.0,79.0,-0.5099869337530993,26.81347854914853,10595.0,10235.944444444443,9821.0,774.0,-0.8060145889276418,150.26151215797904,16166.0,15742.105555555556,1160.0,-0.650031379569328,224.34882798224749,15415.0,15103.283333333333,14612.0,803.0,-0.4750280358447278,144.01727375445213,16457.0,15455.544444444444,13733.0,2724.0,-1.944062059528586,491.1078835866094,False,0
